category,sales,category_total_sales
Technology,437,4744691.0
Technology,170,4744691.0
Technology,28,4744691.0
Technology,335,4744691.0
Technology,225,4744691.0
Technology,344,4744691.0
Technology,248,4744691.0
Technology,227,4744691.0
Technology,79,4744691.0
Technology,657,4744691.0
Technology,73,4744691.0
Technology,159,4744691.0
Technology,488,4744691.0
Technology,230,4744691.0
Technology,123,4744691.0
Technology,40,4744691.0
Technology,214,4744691.0
Technology,202,4744691.0
Technology,1206,4744691.0
Technology,315,4744691.0
Technology,114,4744691.0
Technology,461,4744691.0
Technology,115,4744691.0
Technology,42,4744691.0
Technology,69,4744691.0
Technology,35,4744691.0
Technology,157,4744691.0
Technology,6,4744691.0
Technology,210,4744691.0
Technology,151,4744691.0
Technology,117,4744691.0
Technology,171,4744691.0
Technology,280,4744691.0
Technology,96,4744691.0
Technology,86,4744691.0
Technology,74,4744691.0
Technology,140,4744691.0
Technology,192,4744691.0
Technology,244,4744691.0
Technology,77,4744691.0
Technology,86,4744691.0
Technology,65,4744691.0
Technology,252,4744691.0
Technology,302,4744691.0
Technology,165,4744691.0
Technology,106,4744691.0
Technology,125,4744691.0
Technology,87,4744691.0
Technology,29,4744691.0
Technology,912,4744691.0
Technology,41,4744691.0
Technology,400,4744691.0
Technology,211,4744691.0
Technology,73,4744691.0
Technology,24,4744691.0
Technology,476,4744691.0
Technology,58,4744691.0
Technology,17,4744691.0
Technology,140,4744691.0
Technology,52,4744691.0
Technology,93,4744691.0
Technology,47,4744691.0
Technology,340,4744691.0
Technology,116,4744691.0
Technology,29,4744691.0
Technology,305,4744691.0
Technology,28,4744691.0
Technology,10,4744691.0
Technology,17,4744691.0
Technology,244,4744691.0
Technology,2396,4744691.0
Technology,225,4744691.0
Technology,28,4744691.0
Technology,224,4744691.0
Technology,254,4744691.0
Technology,123,4744691.0
Technology,320,4744691.0
Technology,168,4744691.0
Technology,52,4744691.0
Technology,141,4744691.0
Technology,35,4744691.0
Technology,1123,4744691.0
Technology,302,4744691.0
Technology,517,4744691.0
Technology,72,4744691.0
Technology,88,4744691.0
Technology,127,4744691.0
Technology,495,4744691.0
Technology,31,4744691.0
Technology,985,4744691.0
Technology,618,4744691.0
Technology,990,4744691.0
Technology,35,4744691.0
Technology,67,4744691.0
Technology,48,4744691.0
Technology,73,4744691.0
Technology,37,4744691.0
Technology,45,4744691.0
Technology,48,4744691.0
Technology,164,4744691.0
Technology,54,4744691.0
Technology,40,4744691.0
Technology,45,4744691.0
Technology,185,4744691.0
Technology,30,4744691.0
Technology,380,4744691.0
Technology,575,4744691.0
Technology,479,4744691.0
Technology,381,4744691.0
Technology,167,4744691.0
Technology,1024,4744691.0
Technology,84,4744691.0
Technology,115,4744691.0
Technology,643,4744691.0
Technology,96,4744691.0
Technology,32,4744691.0
Technology,504,4744691.0
Technology,163,4744691.0
Technology,2549,4744691.0
Technology,416,4744691.0
Technology,48,4744691.0
Technology,160,4744691.0
Technology,140,4744691.0
Technology,400,4744691.0
Technology,130,4744691.0
Technology,187,4744691.0
Technology,381,4744691.0
Technology,336,4744691.0
Technology,167,4744691.0
Technology,105,4744691.0
Technology,80,4744691.0
Technology,73,4744691.0
Technology,73,4744691.0
Technology,256,4744691.0
Technology,5211,4744691.0
Technology,1008,4744691.0
Technology,3257,4744691.0
Technology,171,4744691.0
Technology,690,4744691.0
Technology,146,4744691.0
Technology,74,4744691.0
Technology,348,4744691.0
Technology,249,4744691.0
Technology,7,4744691.0
Technology,318,4744691.0
Technology,90,4744691.0
Technology,250,4744691.0
Technology,280,4744691.0
Technology,1116,4744691.0
Technology,866,4744691.0
Technology,733,4744691.0
Technology,80,4744691.0
Technology,210,4744691.0
Technology,230,4744691.0
Technology,98,4744691.0
Technology,279,4744691.0
Technology,104,4744691.0
Technology,133,4744691.0
Technology,375,4744691.0
Technology,276,4744691.0
Technology,276,4744691.0
Technology,347,4744691.0
Technology,683,4744691.0
Technology,1108,4744691.0
Technology,142,4744691.0
Technology,407,4744691.0
Technology,332,4744691.0
Technology,416,4744691.0
Technology,781,4744691.0
Technology,119,4744691.0
Technology,450,4744691.0
Technology,703,4744691.0
Technology,194,4744691.0
Technology,111,4744691.0
Technology,1237,4744691.0
Technology,151,4744691.0
Technology,32,4744691.0
Technology,130,4744691.0
Technology,719,4744691.0
Technology,612,4744691.0
Technology,1602,4744691.0
Technology,111,4744691.0
Technology,67,4744691.0
Technology,1335,4744691.0
Technology,742,4744691.0
Technology,419,4744691.0
Technology,734,4744691.0
Technology,3873,4744691.0
Technology,326,4744691.0
Technology,223,4744691.0
Technology,1331,4744691.0
Technology,1623,4744691.0
Technology,210,4744691.0
Technology,124,4744691.0
Technology,496,4744691.0
Technology,312,4744691.0
Technology,721,4744691.0
Technology,863,4744691.0
Technology,547,4744691.0
Technology,176,4744691.0
Technology,841,4744691.0
Technology,349,4744691.0
Technology,289,4744691.0
Technology,37,4744691.0
Technology,1270,4744691.0
Technology,1629,4744691.0
Technology,62,4744691.0
Technology,265,4744691.0
Technology,443,4744691.0
Technology,643,4744691.0
Technology,586,4744691.0
Technology,465,4744691.0
Technology,529,4744691.0
Technology,429,4744691.0
Technology,332,4744691.0
Technology,447,4744691.0
Technology,606,4744691.0
Technology,959,4744691.0
Technology,168,4744691.0
Technology,79,4744691.0
Technology,789,4744691.0
Technology,353,4744691.0
Technology,299,4744691.0
Technology,709,4744691.0
Technology,474,4744691.0
Technology,140,4744691.0
Technology,216,4744691.0
Technology,81,4744691.0
Technology,528,4744691.0
Technology,147,4744691.0
Technology,890,4744691.0
Technology,240,4744691.0
Technology,297,4744691.0
Technology,596,4744691.0
Technology,646,4744691.0
Technology,454,4744691.0
Technology,111,4744691.0
Technology,429,4744691.0
Technology,134,4744691.0
Technology,88,4744691.0
Technology,72,4744691.0
Technology,102,4744691.0
Technology,39,4744691.0
Technology,225,4744691.0
Technology,306,4744691.0
Technology,546,4744691.0
Technology,168,4744691.0
Technology,74,4744691.0
Technology,43,4744691.0
Technology,977,4744691.0
Technology,79,4744691.0
Technology,112,4744691.0
Technology,259,4744691.0
Technology,245,4744691.0
Technology,168,4744691.0
Technology,77,4744691.0
Technology,441,4744691.0
Technology,260,4744691.0
Technology,58,4744691.0
Technology,126,4744691.0
Technology,40,4744691.0
Technology,334,4744691.0
Technology,279,4744691.0
Technology,182,4744691.0
Technology,172,4744691.0
Technology,415,4744691.0
Technology,245,4744691.0
Technology,72,4744691.0
Technology,77,4744691.0
Technology,143,4744691.0
Technology,88,4744691.0
Technology,716,4744691.0
Technology,170,4744691.0
Technology,1320,4744691.0
Technology,334,4744691.0
Technology,1796,4744691.0
Technology,153,4744691.0
Technology,347,4744691.0
Technology,117,4744691.0
Technology,441,4744691.0
Technology,2606,4744691.0
Technology,42,4744691.0
Technology,554,4744691.0
Technology,170,4744691.0
Technology,986,4744691.0
Technology,901,4744691.0
Technology,57,4744691.0
Technology,995,4744691.0
Technology,1017,4744691.0
Technology,339,4744691.0
Technology,277,4744691.0
Technology,536,4744691.0
Technology,666,4744691.0
Technology,72,4744691.0
Technology,42,4744691.0
Technology,458,4744691.0
Technology,636,4744691.0
Technology,116,4744691.0
Technology,143,4744691.0
Technology,185,4744691.0
Technology,83,4744691.0
Technology,3079,4744691.0
Technology,1232,4744691.0
Technology,181,4744691.0
Technology,59,4744691.0
Technology,547,4744691.0
Technology,77,4744691.0
Technology,450,4744691.0
Technology,31,4744691.0
Technology,286,4744691.0
Technology,28,4744691.0
Technology,223,4744691.0
Technology,223,4744691.0
Technology,296,4744691.0
Technology,624,4744691.0
Technology,85,4744691.0
Technology,465,4744691.0
Technology,173,4744691.0
Technology,1201,4744691.0
Technology,44,4744691.0
Technology,143,4744691.0
Technology,36,4744691.0
Technology,46,4744691.0
Technology,533,4744691.0
Technology,1363,4744691.0
Technology,1467,4744691.0
Technology,17,4744691.0
Technology,528,4744691.0
Technology,648,4744691.0
Technology,527,4744691.0
Technology,1481,4744691.0
Technology,352,4744691.0
Technology,265,4744691.0
Technology,97,4744691.0
Technology,246,4744691.0
Technology,162,4744691.0
Technology,1880,4744691.0
Technology,653,4744691.0
Technology,1839,4744691.0
Technology,321,4744691.0
Technology,253,4744691.0
Technology,262,4744691.0
Technology,2195,4744691.0
Technology,679,4744691.0
Technology,305,4744691.0
Technology,1103,4744691.0
Technology,129,4744691.0
Technology,30,4744691.0
Technology,220,4744691.0
Technology,72,4744691.0
Technology,348,4744691.0
Technology,1569,4744691.0
Technology,600,4744691.0
Technology,390,4744691.0
Technology,993,4744691.0
Technology,956,4744691.0
Technology,232,4744691.0
Technology,133,4744691.0
Technology,274,4744691.0
Technology,216,4744691.0
Technology,338,4744691.0
Technology,36,4744691.0
Technology,137,4744691.0
Technology,164,4744691.0
Technology,792,4744691.0
Technology,35,4744691.0
Technology,680,4744691.0
Technology,536,4744691.0
Technology,414,4744691.0
Technology,221,4744691.0
Technology,90,4744691.0
Technology,326,4744691.0
Technology,624,4744691.0
Technology,115,4744691.0
Technology,668,4744691.0
Technology,366,4744691.0
Technology,320,4744691.0
Technology,1120,4744691.0
Technology,349,4744691.0
Technology,342,4744691.0
Technology,313,4744691.0
Technology,23,4744691.0
Technology,169,4744691.0
Technology,318,4744691.0
Technology,2611,4744691.0
Technology,107,4744691.0
Technology,83,4744691.0
Technology,112,4744691.0
Technology,82,4744691.0
Technology,19,4744691.0
Technology,460,4744691.0
Technology,513,4744691.0
Technology,227,4744691.0
Technology,327,4744691.0
Technology,388,4744691.0
Technology,2764,4744691.0
Technology,304,4744691.0
Technology,2195,4744691.0
Technology,228,4744691.0
Technology,96,4744691.0
Technology,259,4744691.0
Technology,829,4744691.0
Technology,442,4744691.0
Technology,1823,4744691.0
Technology,156,4744691.0
Technology,302,4744691.0
Technology,146,4744691.0
Technology,264,4744691.0
Technology,837,4744691.0
Technology,1379,4744691.0
Technology,255,4744691.0
Technology,286,4744691.0
Technology,125,4744691.0
Technology,106,4744691.0
Technology,49,4744691.0
Technology,130,4744691.0
Technology,177,4744691.0
Technology,123,4744691.0
Technology,279,4744691.0
Technology,646,4744691.0
Technology,69,4744691.0
Technology,1616,4744691.0
Technology,66,4744691.0
Technology,118,4744691.0
Technology,417,4744691.0
Technology,121,4744691.0
Technology,524,4744691.0
Technology,148,4744691.0
Technology,48,4744691.0
Technology,734,4744691.0
Technology,121,4744691.0
Technology,321,4744691.0
Technology,1190,4744691.0
Technology,365,4744691.0
Technology,355,4744691.0
Technology,818,4744691.0
Technology,99,4744691.0
Technology,530,4744691.0
Technology,242,4744691.0
Technology,122,4744691.0
Technology,52,4744691.0
Technology,1811,4744691.0
Technology,171,4744691.0
Technology,517,4744691.0
Technology,1601,4744691.0
Technology,245,4744691.0
Technology,502,4744691.0
Technology,302,4744691.0
Technology,624,4744691.0
Technology,307,4744691.0
Technology,2135,4744691.0
Technology,253,4744691.0
Technology,218,4744691.0
Technology,522,4744691.0
Technology,332,4744691.0
Technology,115,4744691.0
Technology,351,4744691.0
Technology,231,4744691.0
Technology,50,4744691.0
Technology,312,4744691.0
Technology,139,4744691.0
Technology,1257,4744691.0
Technology,38,4744691.0
Technology,167,4744691.0
Technology,122,4744691.0
Technology,668,4744691.0
Technology,177,4744691.0
Technology,92,4744691.0
Technology,911,4744691.0
Technology,23,4744691.0
Technology,1057,4744691.0
Technology,72,4744691.0
Technology,72,4744691.0
Technology,80,4744691.0
Technology,167,4744691.0
Technology,745,4744691.0
Technology,2571,4744691.0
Technology,498,4744691.0
Technology,859,4744691.0
Technology,1336,4744691.0
Technology,464,4744691.0
Technology,68,4744691.0
Technology,86,4744691.0
Technology,103,4744691.0
Technology,976,4744691.0
Technology,16,4744691.0
Technology,442,4744691.0
Technology,334,4744691.0
Technology,123,4744691.0
Technology,505,4744691.0
Technology,168,4744691.0
Technology,304,4744691.0
Technology,137,4744691.0
Technology,175,4744691.0
Technology,175,4744691.0
Technology,312,4744691.0
Technology,123,4744691.0
Technology,654,4744691.0
Technology,73,4744691.0
Technology,154,4744691.0
Technology,1286,4744691.0
Technology,124,4744691.0
Technology,425,4744691.0
Technology,724,4744691.0
Technology,454,4744691.0
Technology,41,4744691.0
Technology,228,4744691.0
Technology,88,4744691.0
Technology,348,4744691.0
Technology,170,4744691.0
Technology,679,4744691.0
Technology,136,4744691.0
Technology,1640,4744691.0
Technology,29,4744691.0
Technology,41,4744691.0
Technology,112,4744691.0
Technology,69,4744691.0
Technology,123,4744691.0
Technology,378,4744691.0
Technology,1066,4744691.0
Technology,123,4744691.0
Technology,910,4744691.0
Technology,68,4744691.0
Technology,403,4744691.0
Technology,365,4744691.0
Technology,601,4744691.0
Technology,345,4744691.0
Technology,1303,4744691.0
Technology,119,4744691.0
Technology,146,4744691.0
Technology,683,4744691.0
Technology,1913,4744691.0
Technology,266,4744691.0
Technology,504,4744691.0
Technology,104,4744691.0
Technology,967,4744691.0
Technology,98,4744691.0
Technology,123,4744691.0
Technology,733,4744691.0
Technology,203,4744691.0
Technology,335,4744691.0
Technology,503,4744691.0
Technology,636,4744691.0
Technology,703,4744691.0
Technology,50,4744691.0
Technology,364,4744691.0
Technology,639,4744691.0
Technology,265,4744691.0
Technology,235,4744691.0
Technology,40,4744691.0
Technology,1908,4744691.0
Technology,400,4744691.0
Technology,99,4744691.0
Technology,115,4744691.0
Technology,169,4744691.0
Technology,232,4744691.0
Technology,76,4744691.0
Technology,636,4744691.0
Technology,318,4744691.0
Technology,331,4744691.0
Technology,884,4744691.0
Technology,131,4744691.0
Technology,181,4744691.0
Technology,151,4744691.0
Technology,138,4744691.0
Technology,170,4744691.0
Technology,769,4744691.0
Technology,204,4744691.0
Technology,176,4744691.0
Technology,113,4744691.0
Technology,256,4744691.0
Technology,113,4744691.0
Technology,186,4744691.0
Technology,293,4744691.0
Technology,182,4744691.0
Technology,1065,4744691.0
Technology,222,4744691.0
Technology,381,4744691.0
Technology,60,4744691.0
Technology,321,4744691.0
Technology,56,4744691.0
Technology,300,4744691.0
Technology,1113,4744691.0
Technology,304,4744691.0
Technology,346,4744691.0
Technology,533,4744691.0
Technology,277,4744691.0
Technology,584,4744691.0
Technology,5100,4744691.0
Technology,333,4744691.0
Technology,14,4744691.0
Technology,161,4744691.0
Technology,228,4744691.0
Technology,201,4744691.0
Technology,392,4744691.0
Technology,170,4744691.0
Technology,334,4744691.0
Technology,202,4744691.0
Technology,167,4744691.0
Technology,52,4744691.0
Technology,38,4744691.0
Technology,294,4744691.0
Technology,419,4744691.0
Technology,786,4744691.0
Technology,693,4744691.0
Technology,126,4744691.0
Technology,51,4744691.0
Technology,50,4744691.0
Technology,867,4744691.0
Technology,25,4744691.0
Technology,419,4744691.0
Technology,479,4744691.0
Technology,445,4744691.0
Technology,167,4744691.0
Technology,111,4744691.0
Technology,177,4744691.0
Technology,277,4744691.0
Technology,370,4744691.0
Technology,578,4744691.0
Technology,316,4744691.0
Technology,87,4744691.0
Technology,173,4744691.0
Technology,91,4744691.0
Technology,161,4744691.0
Technology,185,4744691.0
Technology,699,4744691.0
Technology,364,4744691.0
Technology,572,4744691.0
Technology,512,4744691.0
Technology,1237,4744691.0
Technology,594,4744691.0
Technology,38,4744691.0
Technology,151,4744691.0
Technology,767,4744691.0
Technology,69,4744691.0
Technology,333,4744691.0
Technology,232,4744691.0
Technology,173,4744691.0
Technology,26,4744691.0
Technology,799,4744691.0
Technology,275,4744691.0
Technology,288,4744691.0
Technology,250,4744691.0
Technology,84,4744691.0
Technology,179,4744691.0
Technology,93,4744691.0
Technology,72,4744691.0
Technology,170,4744691.0
Technology,268,4744691.0
Technology,240,4744691.0
Technology,779,4744691.0
Technology,190,4744691.0
Technology,410,4744691.0
Technology,146,4744691.0
Technology,248,4744691.0
Technology,295,4744691.0
Technology,957,4744691.0
Technology,1250,4744691.0
Technology,101,4744691.0
Technology,139,4744691.0
Technology,75,4744691.0
Technology,168,4744691.0
Technology,1357,4744691.0
Technology,550,4744691.0
Technology,1035,4744691.0
Technology,219,4744691.0
Technology,1745,4744691.0
Technology,289,4744691.0
Technology,2132,4744691.0
Technology,234,4744691.0
Technology,533,4744691.0
Technology,780,4744691.0
Technology,575,4744691.0
Technology,143,4744691.0
Technology,50,4744691.0
Technology,540,4744691.0
Technology,10,4744691.0
Technology,106,4744691.0
Technology,1050,4744691.0
Technology,1502,4744691.0
Technology,100,4744691.0
Technology,270,4744691.0
Technology,69,4744691.0
Technology,660,4744691.0
Technology,37,4744691.0
Technology,80,4744691.0
Technology,180,4744691.0
Technology,244,4744691.0
Technology,747,4744691.0
Technology,23,4744691.0
Technology,63,4744691.0
Technology,26,4744691.0
Technology,235,4744691.0
Technology,107,4744691.0
Technology,155,4744691.0
Technology,879,4744691.0
Technology,390,4744691.0
Technology,432,4744691.0
Technology,108,4744691.0
Technology,324,4744691.0
Technology,119,4744691.0
Technology,1023,4744691.0
Technology,1881,4744691.0
Technology,27,4744691.0
Technology,486,4744691.0
Technology,102,4744691.0
Technology,136,4744691.0
Technology,117,4744691.0
Technology,167,4744691.0
Technology,16,4744691.0
Technology,110,4744691.0
Technology,158,4744691.0
Technology,107,4744691.0
Technology,840,4744691.0
Technology,1440,4744691.0
Technology,260,4744691.0
Technology,247,4744691.0
Technology,203,4744691.0
Technology,24,4744691.0
Technology,357,4744691.0
Technology,493,4744691.0
Technology,533,4744691.0
Technology,235,4744691.0
Technology,42,4744691.0
Technology,1273,4744691.0
Technology,302,4744691.0
Technology,173,4744691.0
Technology,108,4744691.0
Technology,56,4744691.0
Technology,224,4744691.0
Technology,60,4744691.0
Technology,144,4744691.0
Technology,287,4744691.0
Technology,456,4744691.0
Technology,72,4744691.0
Technology,58,4744691.0
Technology,129,4744691.0
Technology,44,4744691.0
Technology,701,4744691.0
Technology,445,4744691.0
Technology,122,4744691.0
Technology,616,4744691.0
Technology,158,4744691.0
Technology,3,4744691.0
Technology,364,4744691.0
Technology,1890,4744691.0
Technology,211,4744691.0
Technology,186,4744691.0
Technology,469,4744691.0
Technology,720,4744691.0
Technology,313,4744691.0
Technology,260,4744691.0
Technology,1170,4744691.0
Technology,524,4744691.0
Technology,172,4744691.0
Technology,208,4744691.0
Technology,286,4744691.0
Technology,167,4744691.0
Technology,264,4744691.0
Technology,371,4744691.0
Technology,120,4744691.0
Technology,239,4744691.0
Technology,695,4744691.0
Technology,900,4744691.0
Technology,221,4744691.0
Technology,151,4744691.0
Technology,605,4744691.0
Technology,302,4744691.0
Technology,484,4744691.0
Technology,414,4744691.0
Technology,630,4744691.0
Technology,160,4744691.0
Technology,164,4744691.0
Technology,554,4744691.0
Technology,70,4744691.0
Technology,102,4744691.0
Technology,1188,4744691.0
Technology,256,4744691.0
Technology,355,4744691.0
Technology,1800,4744691.0
Technology,480,4744691.0
Technology,225,4744691.0
Technology,30,4744691.0
Technology,195,4744691.0
Technology,4500,4744691.0
Technology,183,4744691.0
Technology,1361,4744691.0
Technology,84,4744691.0
Technology,653,4744691.0
Technology,246,4744691.0
Technology,2880,4744691.0
Technology,259,4744691.0
Technology,151,4744691.0
Technology,86,4744691.0
Technology,32,4744691.0
Technology,272,4744691.0
Technology,346,4744691.0
Technology,1471,4744691.0
Technology,39,4744691.0
Technology,101,4744691.0
Technology,303,4744691.0
Technology,50,4744691.0
Technology,45,4744691.0
Technology,96,4744691.0
Technology,128,4744691.0
Technology,302,4744691.0
Technology,266,4744691.0
Technology,48,4744691.0
Technology,605,4744691.0
Technology,41,4744691.0
Technology,32,4744691.0
Technology,334,4744691.0
Technology,164,4744691.0
Technology,486,4744691.0
Technology,552,4744691.0
Technology,320,4744691.0
Technology,84,4744691.0
Technology,65,4744691.0
Technology,357,4744691.0
Technology,30,4744691.0
Technology,202,4744691.0
Technology,2199,4744691.0
Technology,1113,4744691.0
Technology,272,4744691.0
Technology,175,4744691.0
Technology,196,4744691.0
Technology,911,4744691.0
Technology,48,4744691.0
Technology,179,4744691.0
Technology,329,4744691.0
Technology,90,4744691.0
Technology,85,4744691.0
Technology,69,4744691.0
Technology,218,4744691.0
Technology,907,4744691.0
Technology,316,4744691.0
Technology,138,4744691.0
Technology,140,4744691.0
Technology,229,4744691.0
Technology,36,4744691.0
Technology,256,4744691.0
Technology,44,4744691.0
Technology,258,4744691.0
Technology,96,4744691.0
Technology,114,4744691.0
Technology,29,4744691.0
Technology,121,4744691.0
Technology,360,4744691.0
Technology,318,4744691.0
Technology,666,4744691.0
Technology,513,4744691.0
Technology,512,4744691.0
Technology,384,4744691.0
Technology,240,4744691.0
Technology,90,4744691.0
Technology,426,4744691.0
Technology,472,4744691.0
Technology,576,4744691.0
Technology,80,4744691.0
Technology,523,4744691.0
Technology,540,4744691.0
Technology,100,4744691.0
Technology,209,4744691.0
Technology,1247,4744691.0
Technology,354,4744691.0
Technology,41,4744691.0
Technology,59,4744691.0
Technology,69,4744691.0
Technology,240,4744691.0
Technology,202,4744691.0
Technology,861,4744691.0
Technology,38,4744691.0
Technology,258,4744691.0
Technology,245,4744691.0
Technology,42,4744691.0
Technology,773,4744691.0
Technology,102,4744691.0
Technology,8,4744691.0
Technology,672,4744691.0
Technology,62,4744691.0
Technology,49,4744691.0
Technology,157,4744691.0
Technology,98,4744691.0
Technology,627,4744691.0
Technology,211,4744691.0
Technology,42,4744691.0
Technology,104,4744691.0
Technology,143,4744691.0
Technology,210,4744691.0
Technology,39,4744691.0
Technology,384,4744691.0
Technology,211,4744691.0
Technology,584,4744691.0
Technology,207,4744691.0
Technology,771,4744691.0
Technology,208,4744691.0
Technology,57,4744691.0
Technology,597,4744691.0
Technology,818,4744691.0
Technology,229,4744691.0
Technology,1045,4744691.0
Technology,920,4744691.0
Technology,480,4744691.0
Technology,916,4744691.0
Technology,174,4744691.0
Technology,16,4744691.0
Technology,307,4744691.0
Technology,480,4744691.0
Technology,38,4744691.0
Technology,476,4744691.0
Technology,259,4744691.0
Technology,209,4744691.0
Technology,89,4744691.0
Technology,529,4744691.0
Technology,800,4744691.0
Technology,333,4744691.0
Technology,410,4744691.0
Technology,533,4744691.0
Technology,167,4744691.0
Technology,262,4744691.0
Technology,73,4744691.0
Technology,956,4744691.0
Technology,273,4744691.0
Technology,177,4744691.0
Technology,72,4744691.0
Technology,1720,4744691.0
Technology,1933,4744691.0
Technology,182,4744691.0
Technology,419,4744691.0
Technology,242,4744691.0
Technology,810,4744691.0
Technology,740,4744691.0
Technology,410,4744691.0
Technology,1168,4744691.0
Technology,146,4744691.0
Technology,969,4744691.0
Technology,149,4744691.0
Technology,269,4744691.0
Technology,1272,4744691.0
Technology,556,4744691.0
Technology,392,4744691.0
Technology,1028,4744691.0
Technology,537,4744691.0
Technology,334,4744691.0
Technology,186,4744691.0
Technology,67,4744691.0
Technology,111,4744691.0
Technology,144,4744691.0
Technology,267,4744691.0
Technology,302,4744691.0
Technology,862,4744691.0
Technology,987,4744691.0
Technology,146,4744691.0
Technology,122,4744691.0
Technology,45,4744691.0
Technology,215,4744691.0
Technology,139,4744691.0
Technology,162,4744691.0
Technology,280,4744691.0
Technology,153,4744691.0
Technology,153,4744691.0
Technology,597,4744691.0
Technology,2582,4744691.0
Technology,379,4744691.0
Technology,137,4744691.0
Technology,370,4744691.0
Technology,1063,4744691.0
Technology,206,4744691.0
Technology,1162,4744691.0
Technology,512,4744691.0
Technology,708,4744691.0
Technology,65,4744691.0
Technology,220,4744691.0
Technology,329,4744691.0
Technology,101,4744691.0
Technology,260,4744691.0
Technology,560,4744691.0
Technology,262,4744691.0
Technology,847,4744691.0
Technology,578,4744691.0
Technology,237,4744691.0
Technology,44,4744691.0
Technology,336,4744691.0
Technology,133,4744691.0
Technology,312,4744691.0
Technology,226,4744691.0
Technology,1278,4744691.0
Technology,465,4744691.0
Technology,1943,4744691.0
Technology,152,4744691.0
Technology,1172,4744691.0
Technology,600,4744691.0
Technology,523,4744691.0
Technology,1932,4744691.0
Technology,637,4744691.0
Technology,229,4744691.0
Technology,540,4744691.0
Technology,256,4744691.0
Technology,105,4744691.0
Technology,489,4744691.0
Technology,141,4744691.0
Technology,1272,4744691.0
Technology,76,4744691.0
Technology,1696,4744691.0
Technology,80,4744691.0
Technology,339,4744691.0
Technology,177,4744691.0
Technology,170,4744691.0
Technology,221,4744691.0
Technology,1011,4744691.0
Technology,247,4744691.0
Technology,848,4744691.0
Technology,80,4744691.0
Technology,139,4744691.0
Technology,493,4744691.0
Technology,74,4744691.0
Technology,489,4744691.0
Technology,331,4744691.0
Technology,82,4744691.0
Technology,1169,4744691.0
Technology,293,4744691.0
Technology,266,4744691.0
Technology,625,4744691.0
Technology,131,4744691.0
Technology,803,4744691.0
Technology,639,4744691.0
Technology,524,4744691.0
Technology,186,4744691.0
Technology,429,4744691.0
Technology,466,4744691.0
Technology,969,4744691.0
Technology,209,4744691.0
Technology,3188,4744691.0
Technology,1703,4744691.0
Technology,314,4744691.0
Technology,848,4744691.0
Technology,196,4744691.0
Technology,149,4744691.0
Technology,638,4744691.0
Technology,184,4744691.0
Technology,160,4744691.0
Technology,320,4744691.0
Technology,221,4744691.0
Technology,144,4744691.0
Technology,558,4744691.0
Technology,306,4744691.0
Technology,143,4744691.0
Technology,380,4744691.0
Technology,196,4744691.0
Technology,418,4744691.0
Technology,848,4744691.0
Technology,252,4744691.0
Technology,1909,4744691.0
Technology,167,4744691.0
Technology,91,4744691.0
Technology,637,4744691.0
Technology,123,4744691.0
Technology,547,4744691.0
Technology,940,4744691.0
Technology,302,4744691.0
Technology,79,4744691.0
Technology,173,4744691.0
Technology,286,4744691.0
Technology,170,4744691.0
Technology,531,4744691.0
Technology,218,4744691.0
Technology,304,4744691.0
Technology,219,4744691.0
Technology,776,4744691.0
Technology,74,4744691.0
Technology,123,4744691.0
Technology,558,4744691.0
Technology,273,4744691.0
Technology,75,4744691.0
Technology,651,4744691.0
Technology,272,4744691.0
Technology,199,4744691.0
Technology,689,4744691.0
Technology,273,4744691.0
Technology,130,4744691.0
Technology,123,4744691.0
Technology,345,4744691.0
Technology,2121,4744691.0
Technology,177,4744691.0
Technology,551,4744691.0
Technology,234,4744691.0
Technology,138,4744691.0
Technology,299,4744691.0
Technology,1415,4744691.0
Technology,1221,4744691.0
Technology,66,4744691.0
Technology,414,4744691.0
Technology,132,4744691.0
Technology,636,4744691.0
Technology,554,4744691.0
Technology,861,4744691.0
Technology,1928,4744691.0
Technology,264,4744691.0
Technology,4453,4744691.0
Technology,1093,4744691.0
Technology,22638,4744691.0
Technology,821,4744691.0
Technology,332,4744691.0
Technology,266,4744691.0
Technology,547,4744691.0
Technology,373,4744691.0
Technology,87,4744691.0
Technology,1286,4744691.0
Technology,1039,4744691.0
Technology,28,4744691.0
Technology,111,4744691.0
Technology,1272,4744691.0
Technology,405,4744691.0
Technology,461,4744691.0
Technology,1680,4744691.0
Technology,780,4744691.0
Technology,1272,4744691.0
Technology,314,4744691.0
Technology,409,4744691.0
Technology,149,4744691.0
Technology,201,4744691.0
Technology,1864,4744691.0
Technology,156,4744691.0
Technology,1300,4744691.0
Technology,175,4744691.0
Technology,1863,4744691.0
Technology,2625,4744691.0
Technology,139,4744691.0
Technology,49,4744691.0
Technology,167,4744691.0
Technology,493,4744691.0
Technology,177,4744691.0
Technology,6999,4744691.0
Technology,1121,4744691.0
Technology,245,4744691.0
Technology,313,4744691.0
Technology,129,4744691.0
Technology,530,4744691.0
Technology,279,4744691.0
Technology,1814,4744691.0
Technology,440,4744691.0
Technology,143,4744691.0
Technology,217,4744691.0
Technology,1066,4744691.0
Technology,448,4744691.0
Technology,576,4744691.0
Technology,565,4744691.0
Technology,146,4744691.0
Technology,509,4744691.0
Technology,89,4744691.0
Technology,524,4744691.0
Technology,347,4744691.0
Technology,450,4744691.0
Technology,268,4744691.0
Technology,480,4744691.0
